"Id","DateAware","DateSubmitted","DataBreachCause","DateStart","DateEnd","Name","CyberattackType","WashingtoniansAffected","IndustryType","BusinessType","InformationType","Year","WashingtoniansAffectedRange","BreachLifecycleRange","EntityState"
"19,290","2024 Apr 02 12:00:00 AM","2025 Jun 12 12:00:00 AM","Unauthorized Access","2024-04-01T00:00:00","2024-04-04T00:00:00","DOYON, LIMITED",,"1929","Business","Other","Full Date of Birth","2025","1,000-9,999","1-99","AK"
"19,290","2024 Apr 02 12:00:00 AM","2025 Jun 12 12:00:00 AM","Unauthorized Access","2024-04-01T00:00:00","2024-04-04T00:00:00","DOYON, LIMITED",,"1929","Business","Other","Student ID Number","2025","1,000-9,999","1-99","AK"
"19,290","2024 Apr 02 12:00:00 AM","2025 Jun 12 12:00:00 AM","Unauthorized Access","2024-04-01T00:00:00","2024-04-04T00:00:00","DOYON, LIMITED",,"1929","Business","Other","Military ID Number","2025","1,000-9,999","1-99","AK"
"19,290","2024 Apr 02 12:00:00 AM","2025 Jun 12 12:00:00 AM","Unauthorized Access","2024-04-01T00:00:00","2024-04-04T00:00:00","DOYON, LIMITED",,"1929","Business","Other","Passport Number","2025","1,000-9,999","1-99","AK"
"19,290","2024 Apr 02 12:00:00 AM","2025 Jun 12 12:00:00 AM","Unauthorized Access","2024-04-01T00:00:00","2024-04-04T00:00:00","DOYON, LIMITED",,"1929","Business","Other","Health Insurance Policy or ID Number","2025","1,000-9,999","1-99","AK"
"19,290","2024 Apr 02 12:00:00 AM","2025 Jun 12 12:00:00 AM","Unauthorized Access","2024-04-01T00:00:00","2024-04-04T00:00:00","DOYON, LIMITED",,"1929","Business","Other","Medical Information","2025","1,000-9,999","1-99","AK"
"19,290","2024 Apr 02 12:00:00 AM","2025 Jun 12 12:00:00 AM","Unauthorized Access","2024-04-01T00:00:00","2024-04-04T00:00:00","DOYON, LIMITED",,"1929","Business","Other","Username and Password/Security Question Answers","2025","1,000-9,999","1-99","AK"
"19,302","2024 Sep 19 12:00:00 AM","2025 Jun 12 12:00:00 AM","Cyberattack","2024-06-28T00:00:00","2024-09-19T00:00:00","McKay Wealth Management ","Phishing","847","Finance",,"Name","2025","500-999","1-99","WA"
"19,302","2024 Sep 19 12:00:00 AM","2025 Jun 12 12:00:00 AM","Cyberattack","2024-06-28T00:00:00","2024-09-19T00:00:00","McKay Wealth Management ","Phishing","847","Finance",,"Social Security Number","2025","500-999","1-99","WA"
"19,302","2024 Sep 19 12:00:00 AM","2025 Jun 12 12:00:00 AM","Cyberattack","2024-06-28T00:00:00","2024-09-19T00:00:00","McKay Wealth Management ","Phishing","847","Finance",,"Driver's License or Washington ID Card Number","2025","500-999","1-99","WA"
"19,302","2024 Sep 19 12:00:00 AM","2025 Jun 12 12:00:00 AM","Cyberattack","2024-06-28T00:00:00","2024-09-19T00:00:00","McKay Wealth Management ","Phishing","847","Finance",,"Financial & Banking Information","2025","500-999","1-99","WA"
"19,302","2024 Sep 19 12:00:00 AM","2025 Jun 12 12:00:00 AM","Cyberattack","2024-06-28T00:00:00","2024-09-19T00:00:00","McKay Wealth Management ","Phishing","847","Finance",,"Full Date of Birth","2025","500-999","1-99","WA"
"19,302","2024 Sep 19 12:00:00 AM","2025 Jun 12 12:00:00 AM","Cyberattack","2024-06-28T00:00:00","2024-09-19T00:00:00","McKay Wealth Management ","Phishing","847","Finance",,"Medical Information","2025","500-999","1-99","WA"
"19,303","2025 Jan 16 12:00:00 AM","2025 Jun 13 12:00:00 AM","Cyberattack","2024-05-09T00:00:00","2024-07-23T00:00:00","Effortless Office Enterprises, LLC","Ransomware","752","Business","Other","Name","2025","500-999","200-299","WA"
"19,303","2025 Jan 16 12:00:00 AM","2025 Jun 13 12:00:00 AM","Cyberattack","2024-05-09T00:00:00","2024-07-23T00:00:00","Effortless Office Enterprises, LLC","Ransomware","752","Business","Other","Social Security Number","2025","500-999","200-299","WA"
"19,303","2025 Jan 16 12:00:00 AM","2025 Jun 13 12:00:00 AM","Cyberattack","2024-05-09T00:00:00","2024-07-23T00:00:00","Effortless Office Enterprises, LLC","Ransomware","752","Business","Other","Driver's License or Washington ID Card Number","2025","500-999","200-299","WA"
"19,303","2025 Jan 16 12:00:00 AM","2025 Jun 13 12:00:00 AM","Cyberattack","2024-05-09T00:00:00","2024-07-23T00:00:00","Effortless Office Enterprises, LLC","Ransomware","752","Business","Other","Financial & Banking Information","2025","500-999","200-299","WA"
"19,303","2025 Jan 16 12:00:00 AM","2025 Jun 13 12:00:00 AM","Cyberattack","2024-05-09T00:00:00","2024-07-23T00:00:00","Effortless Office Enterprises, LLC","Ransomware","752","Business","Other","Health Insurance Policy or ID Number","2025","500-999","200-299","WA"
"19,303","2025 Jan 16 12:00:00 AM","2025 Jun 13 12:00:00 AM","Cyberattack","2024-05-09T00:00:00","2024-07-23T00:00:00","Effortless Office Enterprises, LLC","Ransomware","752","Business","Other","Medical Information","2025","500-999","200-299","WA"
"19,307","2024 Dec 17 12:00:00 AM","2025 Jun 14 12:00:00 AM","Unauthorized Access","2024-12-15T00:00:00","2024-12-17T00:00:00","Decisely Insurance Services, LLC",,"2861","Business","Human Resources","Name","2025","1,000-9,999","1-99","GA"
"19,307","2024 Dec 17 12:00:00 AM","2025 Jun 14 12:00:00 AM","Unauthorized Access","2024-12-15T00:00:00","2024-12-17T00:00:00","Decisely Insurance Services, LLC",,"2861","Business","Human Resources","Social Security Number","2025","1,000-9,999","1-99","GA"
"19,307","2024 Dec 17 12:00:00 AM","2025 Jun 14 12:00:00 AM","Unauthorized Access","2024-12-15T00:00:00","2024-12-17T00:00:00","Decisely Insurance Services, LLC",,"2861","Business","Human Resources","Financial & Banking Information","2025","1,000-9,999","1-99","GA"
"19,307","2024 Dec 17 12:00:00 AM","2025 Jun 14 12:00:00 AM","Unauthorized Access","2024-12-15T00:00:00","2024-12-17T00:00:00","Decisely Insurance Services, LLC",,"2861","Business","Human Resources","Full Date of Birth","2025","1,000-9,999","1-99","GA"
"19,307","2024 Dec 17 12:00:00 AM","2025 Jun 14 12:00:00 AM","Unauthorized Access","2024-12-15T00:00:00","2024-12-17T00:00:00","Decisely Insurance Services, LLC",,"2861","Business","Human Resources","Passport Number","2025","1,000-9,999","1-99","GA"
"19,337","2024 Sep 14 12:00:00 AM","2025 Jun 16 12:00:00 AM","Cyberattack","2024-08-31T00:00:00","2024-09-14T00:00:00","Albany College of Pharmacy and Health Sciences","Ransomware","3245","Education",,"Name","2025","1,000-9,999","1-99","NY"
"19,337","2024 Sep 14 12:00:00 AM","2025 Jun 16 12:00:00 AM","Cyberattack","2024-08-31T00:00:00","2024-09-14T00:00:00","Albany College of Pharmacy and Health Sciences","Ransomware","3245","Education",,"Social Security Number","2025","1,000-9,999","1-99","NY"
"19,337","2024 Sep 14 12:00:00 AM","2025 Jun 16 12:00:00 AM","Cyberattack","2024-08-31T00:00:00","2024-09-14T00:00:00","Albany College of Pharmacy and Health Sciences","Ransomware","3245","Education",,"Driver's License or Washington ID Card Number","2025","1,000-9,999","1-99","NY"
"19,337","2024 Sep 14 12:00:00 AM","2025 Jun 16 12:00:00 AM","Cyberattack","2024-08-31T00:00:00","2024-09-14T00:00:00","Albany College of Pharmacy and Health Sciences","Ransomware","3245","Education",,"Financial & Banking Information","2025","1,000-9,999","1-99","NY"
"19,337","2024 Sep 14 12:00:00 AM","2025 Jun 16 12:00:00 AM","Cyberattack","2024-08-31T00:00:00","2024-09-14T00:00:00","Albany College of Pharmacy and Health Sciences","Ransomware","3245","Education",,"Health Insurance Policy or ID Number","2025","1,000-9,999","1-99","NY"
"19,337","2024 Sep 14 12:00:00 AM","2025 Jun 16 12:00:00 AM","Cyberattack","2024-08-31T00:00:00","2024-09-14T00:00:00","Albany College of Pharmacy and Health Sciences","Ransomware","3245","Education",,"Medical Information","2025","1,000-9,999","1-99","NY"
"19,360","2025 Mar 31 12:00:00 AM","2025 Jun 18 12:00:00 AM","Cyberattack","2024-07-05T00:00:00","2024-07-11T00:00:00","TRG, LLC ","Other","2352","Health",,"Name","2025","1,000-9,999","200-299","OR"
"19,360","2025 Mar 31 12:00:00 AM","2025 Jun 18 12:00:00 AM","Cyberattack","2024-07-05T00:00:00","2024-07-11T00:00:00","TRG, LLC ","Other","2352","Health",,"Social Security Number","2025","1,000-9,999","200-299","OR"
"19,360","2025 Mar 31 12:00:00 AM","2025 Jun 18 12:00:00 AM","Cyberattack","2024-07-05T00:00:00","2024-07-11T00:00:00","TRG, LLC ","Other","2352","Health",,"Full Date of Birth","2025","1,000-9,999","200-299","OR"
"19,360","2025 Mar 31 12:00:00 AM","2025 Jun 18 12:00:00 AM","Cyberattack","2024-07-05T00:00:00","2024-07-11T00:00:00","TRG, LLC ","Other","2352","Health",,"Medical Information","2025","1,000-9,999","200-299","OR"
"19,361","2025 Apr 14 12:00:00 AM","2025 Jun 20 12:00:00 AM","Unauthorized Access","2025-04-15T00:00:00","2025-04-21T00:00:00","Pierce County Library System",,"336826","Government",,"Name","2025","50,000-999,999","1-99","WA"
"19,361","2025 Apr 14 12:00:00 AM","2025 Jun 20 12:00:00 AM","Unauthorized Access","2025-04-15T00:00:00","2025-04-21T00:00:00","Pierce County Library System",,"336826","Government",,"Full Date of Birth","2025","50,000-999,999","1-99","WA"
"19,363","2025 May 22 12:00:00 AM","2025 Jun 21 12:00:00 AM","Cyberattack","2025-05-19T00:00:00","2025-05-22T00:00:00","32 Pearls","Ransomware","23550","Health",,"Name","2025","10,000-49,999","1-99","WA"
"19,363","2025 May 22 12:00:00 AM","2025 Jun 21 12:00:00 AM","Cyberattack","2025-05-19T00:00:00","2025-05-22T00:00:00","32 Pearls","Ransomware","23550","Health",,"Social Security Number","2025","10,000-49,999","1-99","WA"
"19,363","2025 May 22 12:00:00 AM","2025 Jun 21 12:00:00 AM","Cyberattack","2025-05-19T00:00:00","2025-05-22T00:00:00","32 Pearls","Ransomware","23550","Health",,"Driver's License or Washington ID Card Number","2025","10,000-49,999","1-99","WA"
"19,363","2025 May 22 12:00:00 AM","2025 Jun 21 12:00:00 AM","Cyberattack","2025-05-19T00:00:00","2025-05-22T00:00:00","32 Pearls","Ransomware","23550","Health",,"Full Date of Birth","2025","10,000-49,999","1-99","WA"
"19,363","2025 May 22 12:00:00 AM","2025 Jun 21 12:00:00 AM","Cyberattack","2025-05-19T00:00:00","2025-05-22T00:00:00","32 Pearls","Ransomware","23550","Health",,"Health Insurance Policy or ID Number","2025","10,000-49,999","1-99","WA"
"19,363","2025 May 22 12:00:00 AM","2025 Jun 21 12:00:00 AM","Cyberattack","2025-05-19T00:00:00","2025-05-22T00:00:00","32 Pearls","Ransomware","23550","Health",,"Medical Information","2025","10,000-49,999","1-99","WA"
"19,366","2025 May 05 12:00:00 AM","2025 Jun 23 12:00:00 AM","Theft or Mistake","2025-03-12T00:00:00","2025-05-05T00:00:00","The Mindfuel Foundation",,"1205","Non-Profit/Charity",,"Name","2025","1,000-9,999","1-99","WA"
"19,366","2025 May 05 12:00:00 AM","2025 Jun 23 12:00:00 AM","Theft or Mistake","2025-03-12T00:00:00","2025-05-05T00:00:00","The Mindfuel Foundation",,"1205","Non-Profit/Charity",,"Username and Password/Security Question Answers","2025","1,000-9,999","1-99","WA"
"19,366","2025 May 05 12:00:00 AM","2025 Jun 23 12:00:00 AM","Theft or Mistake","2025-03-12T00:00:00","2025-05-05T00:00:00","The Mindfuel Foundation",,"1205","Non-Profit/Charity",,"Other","2025","1,000-9,999","1-99","WA"
"19,396","2025 Mar 14 12:00:00 AM","2025 Jun 25 12:00:00 AM","Cyberattack","2025-03-14T00:00:00","2025-03-16T00:00:00","The Yakima Herald-Republic & The Walla Walla Union-Bulletin","Ransomware","659","Business","Other","Name","2025","500-999","1-99","WA"
"19,396","2025 Mar 14 12:00:00 AM","2025 Jun 25 12:00:00 AM","Cyberattack","2025-03-14T00:00:00","2025-03-16T00:00:00","The Yakima Herald-Republic & The Walla Walla Union-Bulletin","Ransomware","659","Business","Other","Social Security Number","2025","500-999","1-99","WA"
"19,396","2025 Mar 14 12:00:00 AM","2025 Jun 25 12:00:00 AM","Cyberattack","2025-03-14T00:00:00","2025-03-16T00:00:00","The Yakima Herald-Republic & The Walla Walla Union-Bulletin","Ransomware","659","Business","Other","Driver's License or Washington ID Card Number","2025","500-999","1-99","WA"
"19,396","2025 Mar 14 12:00:00 AM","2025 Jun 25 12:00:00 AM","Cyberattack","2025-03-14T00:00:00","2025-03-16T00:00:00","The Yakima Herald-Republic & The Walla Walla Union-Bulletin","Ransomware","659","Business","Other","Financial & Banking Information","2025","500-999","1-99","WA"
"19,396","2025 Mar 14 12:00:00 AM","2025 Jun 25 12:00:00 AM","Cyberattack","2025-03-14T00:00:00","2025-03-16T00:00:00","The Yakima Herald-Republic & The Walla Walla Union-Bulletin","Ransomware","659","Business","Other","Full Date of Birth","2025","500-999","1-99","WA"
"19,396","2025 Mar 14 12:00:00 AM","2025 Jun 25 12:00:00 AM","Cyberattack","2025-03-14T00:00:00","2025-03-16T00:00:00","The Yakima Herald-Republic & The Walla Walla Union-Bulletin","Ransomware","659","Business","Other","Passport Number","2025","500-999","1-99","WA"
"19,396","2025 Mar 14 12:00:00 AM","2025 Jun 25 12:00:00 AM","Cyberattack","2025-03-14T00:00:00","2025-03-16T00:00:00","The Yakima Herald-Republic & The Walla Walla Union-Bulletin","Ransomware","659","Business","Other","Health Insurance Policy or ID Number","2025","500-999","1-99","WA"
"19,396","2025 Mar 14 12:00:00 AM","2025 Jun 25 12:00:00 AM","Cyberattack","2025-03-14T00:00:00","2025-03-16T00:00:00","The Yakima Herald-Republic & The Walla Walla Union-Bulletin","Ransomware","659","Business","Other","Medical Information","2025","500-999","1-99","WA"
"19,396","2025 Mar 14 12:00:00 AM","2025 Jun 25 12:00:00 AM","Cyberattack","2025-03-14T00:00:00","2025-03-16T00:00:00","The Yakima Herald-Republic & The Walla Walla Union-Bulletin","Ransomware","659","Business","Other","Biometric Data","2025","500-999","1-99","WA"
"19,397","2024 Dec 20 12:00:00 AM","2025 Jun 25 12:00:00 AM","Cyberattack","2024-12-12T00:00:00","2024-12-20T00:00:00","Nth Degree Investment Group","Ransomware","741","Business","Hospitality","Name","2025","500-999","1-99","GA"
"19,397","2024 Dec 20 12:00:00 AM","2025 Jun 25 12:00:00 AM","Cyberattack","2024-12-12T00:00:00","2024-12-20T00:00:00","Nth Degree Investment Group","Ransomware","741","Business","Hospitality","Social Security Number","2025","500-999","1-99","GA"
"19,405","2025 Mar 28 12:00:00 AM","2025 Jun 26 12:00:00 AM","Cyberattack","2025-03-28T00:00:00","2025-03-28T00:00:00","Calton & Associates, Inc.","Ransomware","662","Finance",,"Name","2025","500-999","0","FL"
"19,405","2025 Mar 28 12:00:00 AM","2025 Jun 26 12:00:00 AM","Cyberattack","2025-03-28T00:00:00","2025-03-28T00:00:00","Calton & Associates, Inc.","Ransomware","662","Finance",,"Social Security Number","2025","500-999","0","FL"
"19,405","2025 Mar 28 12:00:00 AM","2025 Jun 26 12:00:00 AM","Cyberattack","2025-03-28T00:00:00","2025-03-28T00:00:00","Calton & Associates, Inc.","Ransomware","662","Finance",,"Financial & Banking Information","2025","500-999","0","FL"
"19,406","2024 Nov 06 12:00:00 AM","2025 Jun 26 12:00:00 AM","Cyberattack","2024-11-05T00:00:00","2024-11-06T00:00:00","Ahold Delhaize USA Services, LLC","Ransomware","3744","Business","Retail","Name","2025","1,000-9,999","1-99","NC"
"19,406","2024 Nov 06 12:00:00 AM","2025 Jun 26 12:00:00 AM","Cyberattack","2024-11-05T00:00:00","2024-11-06T00:00:00","Ahold Delhaize USA Services, LLC","Ransomware","3744","Business","Retail","Social Security Number","2025","1,000-9,999","1-99","NC"
"19,406","2024 Nov 06 12:00:00 AM","2025 Jun 26 12:00:00 AM","Cyberattack","2024-11-05T00:00:00","2024-11-06T00:00:00","Ahold Delhaize USA Services, LLC","Ransomware","3744","Business","Retail","Driver's License or Washington ID Card Number","2025","1,000-9,999","1-99","NC"
"19,406","2024 Nov 06 12:00:00 AM","2025 Jun 26 12:00:00 AM","Cyberattack","2024-11-05T00:00:00","2024-11-06T00:00:00","Ahold Delhaize USA Services, LLC","Ransomware","3744","Business","Retail","Financial & Banking Information","2025","1,000-9,999","1-99","NC"
"19,406","2024 Nov 06 12:00:00 AM","2025 Jun 26 12:00:00 AM","Cyberattack","2024-11-05T00:00:00","2024-11-06T00:00:00","Ahold Delhaize USA Services, LLC","Ransomware","3744","Business","Retail","Full Date of Birth","2025","1,000-9,999","1-99","NC"
"19,406","2024 Nov 06 12:00:00 AM","2025 Jun 26 12:00:00 AM","Cyberattack","2024-11-05T00:00:00","2024-11-06T00:00:00","Ahold Delhaize USA Services, LLC","Ransomware","3744","Business","Retail","Passport Number","2025","1,000-9,999","1-99","NC"
"19,406","2024 Nov 06 12:00:00 AM","2025 Jun 26 12:00:00 AM","Cyberattack","2024-11-05T00:00:00","2024-11-06T00:00:00","Ahold Delhaize USA Services, LLC","Ransomware","3744","Business","Retail","Health Insurance Policy or ID Number","2025","1,000-9,999","1-99","NC"
"19,406","2024 Nov 06 12:00:00 AM","2025 Jun 26 12:00:00 AM","Cyberattack","2024-11-05T00:00:00","2024-11-06T00:00:00","Ahold Delhaize USA Services, LLC","Ransomware","3744","Business","Retail","Medical Information","2025","1,000-9,999","1-99","NC"
"19,406","2024 Nov 06 12:00:00 AM","2025 Jun 26 12:00:00 AM","Cyberattack","2024-11-05T00:00:00","2024-11-06T00:00:00","Ahold Delhaize USA Services, LLC","Ransomware","3744","Business","Retail","Other","2025","1,000-9,999","1-99","NC"
"19,407","2025 Mar 18 12:00:00 AM","2025 Jun 27 12:00:00 AM","Cyberattack","2025-11-05T00:00:00","2025-11-21T00:00:00","Medicare CompareUSA filing on behalf of United Healthcare","Phishing","1258","Health",,"Name","2025","1,000-9,999","1-99","WA"
"19,407","2025 Mar 18 12:00:00 AM","2025 Jun 27 12:00:00 AM","Cyberattack","2025-11-05T00:00:00","2025-11-21T00:00:00","Medicare CompareUSA filing on behalf of United Healthcare","Phishing","1258","Health",,"Social Security Number","2025","1,000-9,999","1-99","WA"
"19,407","2025 Mar 18 12:00:00 AM","2025 Jun 27 12:00:00 AM","Cyberattack","2025-11-05T00:00:00","2025-11-21T00:00:00","Medicare CompareUSA filing on behalf of United Healthcare","Phishing","1258","Health",,"Driver's License or Washington ID Card Number","2025","1,000-9,999","1-99","WA"
"19,407","2025 Mar 18 12:00:00 AM","2025 Jun 27 12:00:00 AM","Cyberattack","2025-11-05T00:00:00","2025-11-21T00:00:00","Medicare CompareUSA filing on behalf of United Healthcare","Phishing","1258","Health",,"Full Date of Birth","2025","1,000-9,999","1-99","WA"
"19,407","2025 Mar 18 12:00:00 AM","2025 Jun 27 12:00:00 AM","Cyberattack","2025-11-05T00:00:00","2025-11-21T00:00:00","Medicare CompareUSA filing on behalf of United Healthcare","Phishing","1258","Health",,"Health Insurance Policy or ID Number","2025","1,000-9,999","1-99","WA"
"19,407","2025 Mar 18 12:00:00 AM","2025 Jun 27 12:00:00 AM","Cyberattack","2025-11-05T00:00:00","2025-11-21T00:00:00","Medicare CompareUSA filing on behalf of United Healthcare","Phishing","1258","Health",,"Medical Information","2025","1,000-9,999","1-99","WA"
"19,408","2025 Jan 23 12:00:00 AM","2025 Jun 26 12:00:00 AM","Unauthorized Access","2024-12-02T00:00:00","2025-01-22T00:00:00","Bridges Experience, Inc.",,"517","Business","Software","Name","2025","500-999","1-99","NC"
"19,408","2025 Jan 23 12:00:00 AM","2025 Jun 26 12:00:00 AM","Unauthorized Access","2024-12-02T00:00:00","2025-01-22T00:00:00","Bridges Experience, Inc.",,"517","Business","Software","Social Security Number","2025","500-999","1-99","NC"
"19,408","2025 Jan 23 12:00:00 AM","2025 Jun 26 12:00:00 AM","Unauthorized Access","2024-12-02T00:00:00","2025-01-22T00:00:00","Bridges Experience, Inc.",,"517","Business","Software","Financial & Banking Information","2025","500-999","1-99","NC"
"19,408","2025 Jan 23 12:00:00 AM","2025 Jun 26 12:00:00 AM","Unauthorized Access","2024-12-02T00:00:00","2025-01-22T00:00:00","Bridges Experience, Inc.",,"517","Business","Software","Full Date of Birth","2025","500-999","1-99","NC"
"19,408","2025 Jan 23 12:00:00 AM","2025 Jun 26 12:00:00 AM","Unauthorized Access","2024-12-02T00:00:00","2025-01-22T00:00:00","Bridges Experience, Inc.",,"517","Business","Software","Health Insurance Policy or ID Number","2025","500-999","1-99","NC"
"19,408","2025 Jan 23 12:00:00 AM","2025 Jun 26 12:00:00 AM","Unauthorized Access","2024-12-02T00:00:00","2025-01-22T00:00:00","Bridges Experience, Inc.",,"517","Business","Software","Medical Information","2025","500-999","1-99","NC"
"19,439","2025 Jan 27 12:00:00 AM","2025 Jun 30 12:00:00 AM","Cyberattack","2024-10-12T00:00:00","2024-10-24T00:00:00","Western Alliance Bank (""WAB"")","Ransomware","539","Finance",,"Name","2025","500-999","100-199","AZ"
"19,439","2025 Jan 27 12:00:00 AM","2025 Jun 30 12:00:00 AM","Cyberattack","2024-10-12T00:00:00","2024-10-24T00:00:00","Western Alliance Bank (""WAB"")","Ransomware","539","Finance",,"Social Security Number","2025","500-999","100-199","AZ"
"19,439","2025 Jan 27 12:00:00 AM","2025 Jun 30 12:00:00 AM","Cyberattack","2024-10-12T00:00:00","2024-10-24T00:00:00","Western Alliance Bank (""WAB"")","Ransomware","539","Finance",,"Driver's License or Washington ID Card Number","2025","500-999","100-199","AZ"
"19,439","2025 Jan 27 12:00:00 AM","2025 Jun 30 12:00:00 AM","Cyberattack","2024-10-12T00:00:00","2024-10-24T00:00:00","Western Alliance Bank (""WAB"")","Ransomware","539","Finance",,"Financial & Banking Information","2025","500-999","100-199","AZ"
"19,439","2025 Jan 27 12:00:00 AM","2025 Jun 30 12:00:00 AM","Cyberattack","2024-10-12T00:00:00","2024-10-24T00:00:00","Western Alliance Bank (""WAB"")","Ransomware","539","Finance",,"Full Date of Birth","2025","500-999","100-199","AZ"
"19,439","2025 Jan 27 12:00:00 AM","2025 Jun 30 12:00:00 AM","Cyberattack","2024-10-12T00:00:00","2024-10-24T00:00:00","Western Alliance Bank (""WAB"")","Ransomware","539","Finance",,"Passport Number","2025","500-999","100-199","AZ"
"19,444","2024 Apr 06 12:00:00 AM","2025 Jul 01 12:00:00 AM","Cyberattack","2024-04-02T00:00:00","2024-04-06T00:00:00","Radiology Associates of Richmond Inc","Ransomware","570","Health",,"Name","2025","500-999","1-99","VA"
"19,444","2024 Apr 06 12:00:00 AM","2025 Jul 01 12:00:00 AM","Cyberattack","2024-04-02T00:00:00","2024-04-06T00:00:00","Radiology Associates of Richmond Inc","Ransomware","570","Health",,"Social Security Number","2025","500-999","1-99","VA"
"19,444","2024 Apr 06 12:00:00 AM","2025 Jul 01 12:00:00 AM","Cyberattack","2024-04-02T00:00:00","2024-04-06T00:00:00","Radiology Associates of Richmond Inc","Ransomware","570","Health",,"Financial & Banking Information","2025","500-999","1-99","VA"
"19,444","2024 Apr 06 12:00:00 AM","2025 Jul 01 12:00:00 AM","Cyberattack","2024-04-02T00:00:00","2024-04-06T00:00:00","Radiology Associates of Richmond Inc","Ransomware","570","Health",,"Full Date of Birth","2025","500-999","1-99","VA"
"19,444","2024 Apr 06 12:00:00 AM","2025 Jul 01 12:00:00 AM","Cyberattack","2024-04-02T00:00:00","2024-04-06T00:00:00","Radiology Associates of Richmond Inc","Ransomware","570","Health",,"Health Insurance Policy or ID Number","2025","500-999","1-99","VA"
"19,444","2024 Apr 06 12:00:00 AM","2025 Jul 01 12:00:00 AM","Cyberattack","2024-04-02T00:00:00","2024-04-06T00:00:00","Radiology Associates of Richmond Inc","Ransomware","570","Health",,"Medical Information","2025","500-999","1-99","VA"
"19,445","2025 Feb 18 12:00:00 AM","2025 Jul 02 12:00:00 AM","Unauthorized Access","2025-02-16T00:00:00","2025-02-18T00:00:00","Integrated Specialty Coverages, LLC (""ISC"")",,"822","Business","Other","Name","2025","500-999","1-99","CA"
"19,445","2025 Feb 18 12:00:00 AM","2025 Jul 02 12:00:00 AM","Unauthorized Access","2025-02-16T00:00:00","2025-02-18T00:00:00","Integrated Specialty Coverages, LLC (""ISC"")",,"822","Business","Other","Social Security Number","2025","500-999","1-99","CA"
"19,445","2025 Feb 18 12:00:00 AM","2025 Jul 02 12:00:00 AM","Unauthorized Access","2025-02-16T00:00:00","2025-02-18T00:00:00","Integrated Specialty Coverages, LLC (""ISC"")",,"822","Business","Other","Driver's License or Washington ID Card Number","2025","500-999","1-99","CA"
"19,445","2025 Feb 18 12:00:00 AM","2025 Jul 02 12:00:00 AM","Unauthorized Access","2025-02-16T00:00:00","2025-02-18T00:00:00","Integrated Specialty Coverages, LLC (""ISC"")",,"822","Business","Other","Financial & Banking Information","2025","500-999","1-99","CA"
"19,445","2025 Feb 18 12:00:00 AM","2025 Jul 02 12:00:00 AM","Unauthorized Access","2025-02-16T00:00:00","2025-02-18T00:00:00","Integrated Specialty Coverages, LLC (""ISC"")",,"822","Business","Other","Full Date of Birth","2025","500-999","1-99","CA"
"19,445","2025 Feb 18 12:00:00 AM","2025 Jul 02 12:00:00 AM","Unauthorized Access","2025-02-16T00:00:00","2025-02-18T00:00:00","Integrated Specialty Coverages, LLC (""ISC"")",,"822","Business","Other","Medical Information","2025","500-999","1-99","CA"
"19,446","2024 Nov 07 12:00:00 AM","2025 Jul 03 12:00:00 AM","Cyberattack","2024-10-31T00:00:00","2024-11-08T00:00:00","Finastra Technology, Inc.","Other","679","Finance",,"Name","2025","500-999","1-99","FL"
"19,446","2024 Nov 07 12:00:00 AM","2025 Jul 03 12:00:00 AM","Cyberattack","2024-10-31T00:00:00","2024-11-08T00:00:00","Finastra Technology, Inc.","Other","679","Finance",,"Social Security Number","2025","500-999","1-99","FL"
"19,446","2024 Nov 07 12:00:00 AM","2025 Jul 03 12:00:00 AM","Cyberattack","2024-10-31T00:00:00","2024-11-08T00:00:00","Finastra Technology, Inc.","Other","679","Finance",,"Full Date of Birth","2025","500-999","1-99","FL"
"19,453","2025 Apr 17 12:00:00 AM","2025 Jul 03 12:00:00 AM","Cyberattack","2025-05-15T00:00:00","2025-04-17T00:00:00","Arbor Associates, Inc.","Ransomware","9005","Health",,"Name","2025","1,000-9,999","0","MI"
"19,453","2025 Apr 17 12:00:00 AM","2025 Jul 03 12:00:00 AM","Cyberattack","2025-05-15T00:00:00","2025-04-17T00:00:00","Arbor Associates, Inc.","Ransomware","9005","Health",,"Full Date of Birth","2025","1,000-9,999","0","MI"
"19,453","2025 Apr 17 12:00:00 AM","2025 Jul 03 12:00:00 AM","Cyberattack","2025-05-15T00:00:00","2025-04-17T00:00:00","Arbor Associates, Inc.","Ransomware","9005","Health",,"Health Insurance Policy or ID Number","2025","1,000-9,999","0","MI"
"19,453","2025 Apr 17 12:00:00 AM","2025 Jul 03 12:00:00 AM","Cyberattack","2025-05-15T00:00:00","2025-04-17T00:00:00","Arbor Associates, Inc.","Ransomware","9005","Health",,"Medical Information","2025","1,000-9,999","0","MI"
"19,459","2024 Dec 10 12:00:00 AM","2025 Jul 07 12:00:00 AM","Cyberattack","2024-10-22T00:00:00","2024-12-09T00:00:00","Cierant Corporation","Ransomware","530","Health",,"Name","2025","500-999","1-99","WA"
"19,459","2024 Dec 10 12:00:00 AM","2025 Jul 07 12:00:00 AM","Cyberattack","2024-10-22T00:00:00","2024-12-09T00:00:00","Cierant Corporation","Ransomware","530","Health",,"Health Insurance Policy or ID Number","2025","500-999","1-99","WA"
